error_id,gpt_tier,new_tier
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#5,2.0,2.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#6,3.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#7,2.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#8,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#9,2.0,2.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#10,3.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#11,4.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#12,4.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#13,3.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#2,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#3,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#4,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#5,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#6,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#7,4.0,3.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,3.0,3.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,3.0,3.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,2.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,3.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,2.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,4.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,2.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,4.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#6,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#7,4.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#8,3.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,4.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,3.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,2.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,2.0,2.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,2.0,2.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#6,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,3.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,4.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,2.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#6,3.0,4.0
day3_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#0,3.0,3.0
day3_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#1,4.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,3.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,3.0,4.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#2,3.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#3,4.0,4.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#0,3.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#1,3.0,4.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#2,3.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#3,3.0,4.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#4,4.0,4.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#5,3.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#6,4.0,3.0
day2_consultation06_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#7,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,2.0,2.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#6,3.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#7,3.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#0,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#1,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#2,4.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#3,3.0,4.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#4,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#5,2.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#6,3.0,3.0
day1_consultation05_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#7,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,4.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#2,4.0,4.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#3,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#4,3.0,2.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#5,3.0,3.0
day1_consultation07_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#6,2.0,2.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#0,3.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#1,3.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#2,2.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#3,2.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#4,2.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#5,4.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#6,4.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#0,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#1,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#2,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#3,2.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#4,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#5,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#6,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#7,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#8,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#9,3.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#10,2.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#11,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#12,4.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#13,4.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#0,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#1,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#2,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#3,3.0,2.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#4,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#5,4.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#6,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#7,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#8,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#9,3.0,2.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#10,4.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#11,4.0,4.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#12,2.0,2.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#13,4.0,4.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#0,3.0,2.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#1,4.0,2.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#2,3.0,3.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#3,2.0,1.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#4,3.0,3.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#5,2.0,2.0
day3_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_reception_snr_-2.json#6,4.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#0,3.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#1,3.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#2,4.0,4.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#3,3.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#4,2.0,2.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#5,2.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#6,3.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#7,3.0,3.0
day2_consultation07_openai_gpt-5.2_elevenlabs-scribe_hospital_corridor_snr_-2.json#8,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#0,3.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#1,4.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#2,4.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#3,2.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#4,4.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#5,4.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#6,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#7,3.0,4.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#8,3.0,3.0
day1_consultation02_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#9,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#2,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#3,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#4,3.0,3.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#5,4.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#6,4.0,4.0
day2_consultation10_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#7,4.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,3.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,4.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#2,3.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#3,3.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#4,3.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#5,3.0,3.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#6,4.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#7,4.0,4.0
day1_consultation15_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#8,3.0,3.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#0,3.0,2.0
day3_consultation04_openai_gpt-5.2_elevenlabs-scribe_outdoor_traffic_snr_-2.json#1,3.0,2.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#0,2.0,3.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#1,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#2,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#3,4.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#4,3.0,4.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#5,2.0,3.0
day1_consultation01_openai_gpt-5.2_elevenlabs-scribe_hospital_maternity_ward_snr_-2.json#6,2.0,3.0
day1_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,4.0,4.0
day1_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#1,3.0,3.0
day1_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#2,4.0,4.0
day1_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#3,2.0,2.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#0,3.0,3.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,4.0,3.0
day3_consultation06_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#0,3.0,4.0
day3_consultation06_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#1,4.0,3.0
day3_consultation04_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#0,3.0,3.0
day3_consultation04_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#1,4.0,3.0
day3_consultation04_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#2,3.0,3.0
day3_consultation04_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#3,3.0,3.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#0,3.0,4.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#1,3.0,4.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#2,4.0,4.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#3,3.0,3.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#4,3.0,4.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#5,2.0,3.0
day1_consultation02_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#6,3.0,4.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#0,3.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#1,4.0,4.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#2,4.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#3,2.0,2.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#4,4.0,4.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#5,3.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#6,3.0,2.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#7,3.0,2.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#8,4.0,4.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#9,3.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#10,3.0,2.0
day2_consultation10_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#0,3.0,4.0
day2_consultation10_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#1,3.0,3.0
day1_consultation05_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,3.0,3.0
day1_consultation05_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#1,2.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#0,3.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#1,4.0,3.0
day1_consultation15_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#0,3.0,3.0
day1_consultation15_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#1,3.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#0,3.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#1,2.0,1.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#2,2.0,2.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_outdoor_traffic_snr_8.json#3,3.0,2.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,3.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#1,4.0,4.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#2,3.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#3,3.0,2.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#4,2.0,3.0
day2_consultation07_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#5,3.0,3.0
day2_consultation10_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,4.0,4.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#0,3.0,3.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#1,3.0,4.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#2,3.0,3.0
day2_consultation06_openai_gpt-5.2_deepgram-nova3_hospital_corridor_snr_8.json#3,3.0,4.0
day1_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#0,3.0,4.0
day1_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#1,4.0,4.0
day1_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#2,4.0,4.0
day1_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_maternity_ward_snr_8.json#3,2.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#0,3.0,3.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#1,2.0,1.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#2,2.0,2.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#3,3.0,2.0
day3_consultation01_openai_gpt-5.2_deepgram-nova3_hospital_reception_snr_8.json#4,3.0,2.0
